image_path,label,class,generator
dataset/raw/content/fake_images/latent_diffusion/101.jpg,1,fake,latent_diffusion
dataset/raw/content/fake_images/star_gan/53.jpg,1,fake,star_gan
dataset/raw/content/fake_images/glide/333.jpg,1,fake,glide
dataset/raw/content/fake_images/palette/306.jpg,1,fake,palette
dataset/raw/content/fake_images/star_gan/101.jpg,1,fake,star_gan
dataset/raw/content/real_images/8959.jpg,0,real,real
dataset/raw/content/real_images/1327.jpg,0,real,real
dataset/raw/content/fake_images/gau_gan/667.jpg,1,fake,gau_gan
dataset/raw/content/fake_images/denoising_diffusion_gan/430.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/fake_images/gau_gan/662.jpg,1,fake,gau_gan
dataset/raw/content/fake_images/taming_transformer/17.jpg,1,fake,taming_transformer
dataset/raw/content/real_images/6845.jpg,0,real,real
dataset/raw/content/fake_images/cips/433.jpg,1,fake,cips
dataset/raw/content/fake_images/stable_diffusion/24.jpg,1,fake,stable_diffusion
dataset/raw/content/fake_images/diffusion_gan/250.jpg,1,fake,diffusion_gan
dataset/raw/content/fake_images/denoising_diffusion_gan/142.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/real_images/5378.jpg,0,real,real
dataset/raw/content/real_images/6690.jpg,0,real,real
dataset/raw/content/fake_images/denoising_diffusion_gan/276.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/fake_images/star_gan/185.jpg,1,fake,star_gan
dataset/raw/content/fake_images/stylegan1/559.jpg,1,fake,stylegan1
dataset/raw/content/real_images/3327.jpg,0,real,real
dataset/raw/content/fake_images/face_synthetics/481.jpg,1,fake,face_synthetics
dataset/raw/content/real_images/1014.jpg,0,real,real
dataset/raw/content/real_images/3399.jpg,0,real,real
dataset/raw/content/real_images/9003.jpg,0,real,real
dataset/raw/content/fake_images/star_gan/345.jpg,1,fake,star_gan
dataset/raw/content/real_images/540.jpg,0,real,real
dataset/raw/content/fake_images/glide/172.jpg,1,fake,glide
dataset/raw/content/fake_images/gau_gan/320.jpg,1,fake,gau_gan
dataset/raw/content/fake_images/stylegan2/188.jpg,1,fake,stylegan2
dataset/raw/content/fake_images/big_gan/22.jpg,1,fake,big_gan
dataset/raw/content/real_images/4727.jpg,0,real,real
dataset/raw/content/fake_images/cips/154.jpg,1,fake,cips
dataset/raw/content/real_images/1763.jpg,0,real,real
dataset/raw/content/real_images/3757.jpg,0,real,real
dataset/raw/content/fake_images/stable_diffusion/216.jpg,1,fake,stable_diffusion
dataset/raw/content/real_images/9781.jpg,0,real,real
dataset/raw/content/fake_images/cips/327.jpg,1,fake,cips
dataset/raw/content/real_images/8397.jpg,0,real,real
dataset/raw/content/fake_images/palette/195.jpg,1,fake,palette
dataset/raw/content/real_images/195.jpg,0,real,real
dataset/raw/content/real_images/8417.jpg,0,real,real
dataset/raw/content/fake_images/generative_inpainting/347.jpg,1,fake,generative_inpainting
dataset/raw/content/fake_images/taming_transformer/95.jpg,1,fake,taming_transformer
dataset/raw/content/fake_images/vq_diffusion/279.jpg,1,fake,vq_diffusion
dataset/raw/content/fake_images/cips/328.jpg,1,fake,cips
dataset/raw/content/real_images/8101.jpg,0,real,real
dataset/raw/content/fake_images/stylegan3/199.jpg,1,fake,stylegan3
dataset/raw/content/fake_images/cips/43.jpg,1,fake,cips
dataset/raw/content/real_images/2660.jpg,0,real,real
dataset/raw/content/fake_images/stylegan2/498.jpg,1,fake,stylegan2
dataset/raw/content/fake_images/denoising_diffusion_gan/482.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/fake_images/cips/413.jpg,1,fake,cips
dataset/raw/content/fake_images/sfhq/216.jpg,1,fake,sfhq
dataset/raw/content/fake_images/face_synthetics/266.jpg,1,fake,face_synthetics
dataset/raw/content/fake_images/big_gan/378.jpg,1,fake,big_gan
dataset/raw/content/fake_images/stylegan2/200.jpg,1,fake,stylegan2
dataset/raw/content/real_images/6781.jpg,0,real,real
dataset/raw/content/fake_images/gau_gan/305.jpg,1,fake,gau_gan
dataset/raw/content/real_images/4358.jpg,0,real,real
dataset/raw/content/real_images/3176.jpg,0,real,real
dataset/raw/content/fake_images/projected_gan/897.jpg,1,fake,projected_gan
dataset/raw/content/fake_images/sfhq/17.jpg,1,fake,sfhq
dataset/raw/content/fake_images/big_gan/42.jpg,1,fake,big_gan
dataset/raw/content/fake_images/cips/250.jpg,1,fake,cips
dataset/raw/content/real_images/7631.jpg,0,real,real
dataset/raw/content/fake_images/sfhq/383.jpg,1,fake,sfhq
dataset/raw/content/fake_images/gansformer/427.jpg,1,fake,gansformer
dataset/raw/content/real_images/4664.jpg,0,real,real
dataset/raw/content/real_images/3616.jpg,0,real,real
dataset/raw/content/fake_images/stylegan2/154.jpg,1,fake,stylegan2
dataset/raw/content/real_images/6245.jpg,0,real,real
dataset/raw/content/real_images/9933.jpg,0,real,real
dataset/raw/content/real_images/8337.jpg,0,real,real
dataset/raw/content/real_images/3838.jpg,0,real,real
dataset/raw/content/fake_images/big_gan/239.jpg,1,fake,big_gan
dataset/raw/content/real_images/6439.jpg,0,real,real
dataset/raw/content/real_images/6880.jpg,0,real,real
dataset/raw/content/real_images/488.jpg,0,real,real
dataset/raw/content/fake_images/generative_inpainting/497.jpg,1,fake,generative_inpainting
dataset/raw/content/real_images/10448.jpg,0,real,real
dataset/raw/content/fake_images/star_gan/351.jpg,1,fake,star_gan
dataset/raw/content/fake_images/mat/370.jpg,1,fake,mat
dataset/raw/content/real_images/3643.jpg,0,real,real
dataset/raw/content/real_images/8484.jpg,0,real,real
dataset/raw/content/fake_images/cips/262.jpg,1,fake,cips
dataset/raw/content/real_images/5508.jpg,0,real,real
dataset/raw/content/fake_images/face_synthetics/221.jpg,1,fake,face_synthetics
dataset/raw/content/fake_images/generative_inpainting/60.jpg,1,fake,generative_inpainting
dataset/raw/content/fake_images/gau_gan/930.jpg,1,fake,gau_gan
dataset/raw/content/real_images/9576.jpg,0,real,real
dataset/raw/content/real_images/7239.jpg,0,real,real
dataset/raw/content/fake_images/mat/392.jpg,1,fake,mat
dataset/raw/content/real_images/4597.jpg,0,real,real
dataset/raw/content/fake_images/projected_gan/482.jpg,1,fake,projected_gan
dataset/raw/content/fake_images/stable_diffusion/315.jpg,1,fake,stable_diffusion
dataset/raw/content/real_images/6853.jpg,0,real,real
dataset/raw/content/fake_images/gansformer/109.jpg,1,fake,gansformer
dataset/raw/content/fake_images/lama/385.jpg,1,fake,lama
dataset/raw/content/fake_images/mat/385.jpg,1,fake,mat
dataset/raw/content/fake_images/stylegan2/344.jpg,1,fake,stylegan2
dataset/raw/content/fake_images/star_gan/306.jpg,1,fake,star_gan
dataset/raw/content/real_images/2921.jpg,0,real,real
dataset/raw/content/real_images/2370.jpg,0,real,real
dataset/raw/content/real_images/9258.jpg,0,real,real
dataset/raw/content/fake_images/face_synthetics/459.jpg,1,fake,face_synthetics
dataset/raw/content/fake_images/lama/163.jpg,1,fake,lama
dataset/raw/content/fake_images/palette/204.jpg,1,fake,palette
dataset/raw/content/real_images/1042.jpg,0,real,real
dataset/raw/content/fake_images/taming_transformer/463.jpg,1,fake,taming_transformer
dataset/raw/content/real_images/2461.jpg,0,real,real
dataset/raw/content/real_images/9632.jpg,0,real,real
dataset/raw/content/fake_images/denoising_diffusion_gan/437.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/real_images/3340.jpg,0,real,real
dataset/raw/content/fake_images/projected_gan/442.jpg,1,fake,projected_gan
dataset/raw/content/fake_images/cips/129.jpg,1,fake,cips
dataset/raw/content/real_images/8887.jpg,0,real,real
dataset/raw/content/fake_images/mat/109.jpg,1,fake,mat
dataset/raw/content/real_images/10331.jpg,0,real,real
dataset/raw/content/fake_images/vq_diffusion/29.jpg,1,fake,vq_diffusion
dataset/raw/content/real_images/10016.jpg,0,real,real
dataset/raw/content/real_images/4268.jpg,0,real,real
dataset/raw/content/real_images/4796.jpg,0,real,real
dataset/raw/content/fake_images/stylegan2/542.jpg,1,fake,stylegan2
dataset/raw/content/fake_images/denoising_diffusion_gan/2.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/real_images/10974.jpg,0,real,real
dataset/raw/content/real_images/780.jpg,0,real,real
dataset/raw/content/fake_images/lama/81.jpg,1,fake,lama
dataset/raw/content/fake_images/stylegan3/184.jpg,1,fake,stylegan3
dataset/raw/content/fake_images/stylegan1/473.jpg,1,fake,stylegan1
dataset/raw/content/real_images/10314.jpg,0,real,real
dataset/raw/content/real_images/2398.jpg,0,real,real
dataset/raw/content/real_images/7943.jpg,0,real,real
dataset/raw/content/real_images/87.jpg,0,real,real
dataset/raw/content/real_images/6388.jpg,0,real,real
dataset/raw/content/real_images/4663.jpg,0,real,real
dataset/raw/content/fake_images/denoising_diffusion_gan/310.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/fake_images/latent_diffusion/131.jpg,1,fake,latent_diffusion
dataset/raw/content/fake_images/gau_gan/254.jpg,1,fake,gau_gan
dataset/raw/content/fake_images/vq_diffusion/18.jpg,1,fake,vq_diffusion
dataset/raw/content/fake_images/glide/157.jpg,1,fake,glide
dataset/raw/content/fake_images/generative_inpainting/828.jpg,1,fake,generative_inpainting
dataset/raw/content/real_images/3620.jpg,0,real,real
dataset/raw/content/fake_images/projected_gan/311.jpg,1,fake,projected_gan
dataset/raw/content/real_images/6592.jpg,0,real,real
dataset/raw/content/real_images/10134.jpg,0,real,real
dataset/raw/content/real_images/11058.jpg,0,real,real
dataset/raw/content/fake_images/stable_diffusion/205.jpg,1,fake,stable_diffusion
dataset/raw/content/real_images/7118.jpg,0,real,real
dataset/raw/content/fake_images/star_gan/170.jpg,1,fake,star_gan
dataset/raw/content/real_images/3094.jpg,0,real,real
dataset/raw/content/real_images/3586.jpg,0,real,real
dataset/raw/content/fake_images/lama/311.jpg,1,fake,lama
dataset/raw/content/real_images/440.jpg,0,real,real
dataset/raw/content/real_images/6304.jpg,0,real,real
dataset/raw/content/fake_images/glide/116.jpg,1,fake,glide
dataset/raw/content/fake_images/stable_diffusion/313.jpg,1,fake,stable_diffusion
dataset/raw/content/real_images/3139.jpg,0,real,real
dataset/raw/content/fake_images/big_gan/218.jpg,1,fake,big_gan
dataset/raw/content/fake_images/stylegan1/399.jpg,1,fake,stylegan1
dataset/raw/content/real_images/11424.jpg,0,real,real
dataset/raw/content/fake_images/palette/66.jpg,1,fake,palette
dataset/raw/content/fake_images/stylegan1/100.jpg,1,fake,stylegan1
dataset/raw/content/fake_images/denoising_diffusion_gan/8.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/real_images/4557.jpg,0,real,real
dataset/raw/content/real_images/713.jpg,0,real,real
dataset/raw/content/real_images/6619.jpg,0,real,real
dataset/raw/content/fake_images/projected_gan/380.jpg,1,fake,projected_gan
dataset/raw/content/fake_images/cips/60.jpg,1,fake,cips
dataset/raw/content/fake_images/taming_transformer/353.jpg,1,fake,taming_transformer
dataset/raw/content/fake_images/lama/44.jpg,1,fake,lama
dataset/raw/content/fake_images/gau_gan/27.jpg,1,fake,gau_gan
dataset/raw/content/real_images/9574.jpg,0,real,real
dataset/raw/content/real_images/6903.jpg,0,real,real
dataset/raw/content/fake_images/stylegan3/93.jpg,1,fake,stylegan3
dataset/raw/content/fake_images/stylegan2/265.jpg,1,fake,stylegan2
dataset/raw/content/fake_images/stable_diffusion/302.jpg,1,fake,stable_diffusion
dataset/raw/content/fake_images/palette/177.jpg,1,fake,palette
dataset/raw/content/fake_images/stylegan1/335.jpg,1,fake,stylegan1
dataset/raw/content/real_images/7642.jpg,0,real,real
dataset/raw/content/real_images/2303.jpg,0,real,real
dataset/raw/content/real_images/8753.jpg,0,real,real
dataset/raw/content/real_images/3822.jpg,0,real,real
dataset/raw/content/fake_images/diffusion_gan/287.jpg,1,fake,diffusion_gan
dataset/raw/content/real_images/3451.jpg,0,real,real
dataset/raw/content/real_images/6111.jpg,0,real,real
dataset/raw/content/fake_images/gansformer/405.jpg,1,fake,gansformer
dataset/raw/content/real_images/1488.jpg,0,real,real
dataset/raw/content/real_images/8789.jpg,0,real,real
dataset/raw/content/fake_images/taming_transformer/164.jpg,1,fake,taming_transformer
dataset/raw/content/real_images/10225.jpg,0,real,real
dataset/raw/content/fake_images/stylegan1/174.jpg,1,fake,stylegan1
dataset/raw/content/real_images/1453.jpg,0,real,real
dataset/raw/content/real_images/7163.jpg,0,real,real
dataset/raw/content/fake_images/stylegan2/217.jpg,1,fake,stylegan2
dataset/raw/content/real_images/8429.jpg,0,real,real
dataset/raw/content/fake_images/lama/114.jpg,1,fake,lama
dataset/raw/content/fake_images/vq_diffusion/357.jpg,1,fake,vq_diffusion
dataset/raw/content/fake_images/lama/22.jpg,1,fake,lama
dataset/raw/content/fake_images/generative_inpainting/179.jpg,1,fake,generative_inpainting
dataset/raw/content/fake_images/glide/416.jpg,1,fake,glide
dataset/raw/content/real_images/2695.jpg,0,real,real
dataset/raw/content/real_images/7687.jpg,0,real,real
dataset/raw/content/fake_images/latent_diffusion/76.jpg,1,fake,latent_diffusion
dataset/raw/content/fake_images/gau_gan/747.jpg,1,fake,gau_gan
dataset/raw/content/fake_images/sfhq/202.jpg,1,fake,sfhq
dataset/raw/content/fake_images/stylegan3/201.jpg,1,fake,stylegan3
dataset/raw/content/real_images/3915.jpg,0,real,real
dataset/raw/content/fake_images/stylegan2/559.jpg,1,fake,stylegan2
dataset/raw/content/fake_images/glide/412.jpg,1,fake,glide
dataset/raw/content/fake_images/denoising_diffusion_gan/306.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/real_images/6899.jpg,0,real,real
dataset/raw/content/real_images/3672.jpg,0,real,real
dataset/raw/content/real_images/7857.jpg,0,real,real
dataset/raw/content/fake_images/stylegan1/993.jpg,1,fake,stylegan1
dataset/raw/content/real_images/5369.jpg,0,real,real
dataset/raw/content/fake_images/generative_inpainting/634.jpg,1,fake,generative_inpainting
dataset/raw/content/real_images/8834.jpg,0,real,real
dataset/raw/content/fake_images/stylegan2/159.jpg,1,fake,stylegan2
dataset/raw/content/fake_images/big_gan/344.jpg,1,fake,big_gan
dataset/raw/content/real_images/1152.jpg,0,real,real
dataset/raw/content/real_images/1053.jpg,0,real,real
dataset/raw/content/real_images/7529.jpg,0,real,real
dataset/raw/content/real_images/10939.jpg,0,real,real
dataset/raw/content/real_images/6917.jpg,0,real,real
dataset/raw/content/real_images/6051.jpg,0,real,real
dataset/raw/content/real_images/2360.jpg,0,real,real
dataset/raw/content/real_images/1663.jpg,0,real,real
dataset/raw/content/fake_images/projected_gan/247.jpg,1,fake,projected_gan
dataset/raw/content/fake_images/latent_diffusion/392.jpg,1,fake,latent_diffusion
dataset/raw/content/real_images/1851.jpg,0,real,real
dataset/raw/content/real_images/1030.jpg,0,real,real
dataset/raw/content/real_images/1426.jpg,0,real,real
dataset/raw/content/real_images/9674.jpg,0,real,real
dataset/raw/content/real_images/6935.jpg,0,real,real
dataset/raw/content/real_images/2929.jpg,0,real,real
dataset/raw/content/real_images/6713.jpg,0,real,real
dataset/raw/content/real_images/2917.jpg,0,real,real
dataset/raw/content/fake_images/denoising_diffusion_gan/298.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/real_images/7393.jpg,0,real,real
dataset/raw/content/real_images/2564.jpg,0,real,real
dataset/raw/content/real_images/2813.jpg,0,real,real
dataset/raw/content/real_images/116.jpg,0,real,real
dataset/raw/content/real_images/8686.jpg,0,real,real
dataset/raw/content/fake_images/stylegan3/373.jpg,1,fake,stylegan3
dataset/raw/content/real_images/1907.jpg,0,real,real
dataset/raw/content/fake_images/stylegan1/283.jpg,1,fake,stylegan1
dataset/raw/content/fake_images/gau_gan/929.jpg,1,fake,gau_gan
dataset/raw/content/fake_images/vq_diffusion/220.jpg,1,fake,vq_diffusion
dataset/raw/content/real_images/7400.jpg,0,real,real
dataset/raw/content/real_images/11264.jpg,0,real,real
dataset/raw/content/real_images/9768.jpg,0,real,real
dataset/raw/content/real_images/2562.jpg,0,real,real
dataset/raw/content/real_images/6088.jpg,0,real,real
dataset/raw/content/real_images/4682.jpg,0,real,real
dataset/raw/content/fake_images/star_gan/375.jpg,1,fake,star_gan
dataset/raw/content/fake_images/ddpm/133.jpg,1,fake,ddpm
dataset/raw/content/fake_images/vq_diffusion/186.jpg,1,fake,vq_diffusion
dataset/raw/content/real_images/3320.jpg,0,real,real
dataset/raw/content/fake_images/generative_inpainting/769.jpg,1,fake,generative_inpainting
dataset/raw/content/real_images/11322.jpg,0,real,real
dataset/raw/content/real_images/1809.jpg,0,real,real
dataset/raw/content/fake_images/sfhq/16.jpg,1,fake,sfhq
dataset/raw/content/real_images/3169.jpg,0,real,real
dataset/raw/content/real_images/8247.jpg,0,real,real
dataset/raw/content/fake_images/glide/447.jpg,1,fake,glide
dataset/raw/content/real_images/5211.jpg,0,real,real
dataset/raw/content/fake_images/gansformer/315.jpg,1,fake,gansformer
dataset/raw/content/fake_images/gau_gan/107.jpg,1,fake,gau_gan
dataset/raw/content/fake_images/gansformer/17.jpg,1,fake,gansformer
dataset/raw/content/fake_images/ddpm/89.jpg,1,fake,ddpm
dataset/raw/content/real_images/3346.jpg,0,real,real
dataset/raw/content/fake_images/gansformer/122.jpg,1,fake,gansformer
dataset/raw/content/fake_images/lama/315.jpg,1,fake,lama
dataset/raw/content/fake_images/gau_gan/881.jpg,1,fake,gau_gan
dataset/raw/content/fake_images/face_synthetics/275.jpg,1,fake,face_synthetics
dataset/raw/content/real_images/5845.jpg,0,real,real
dataset/raw/content/fake_images/lama/177.jpg,1,fake,lama
dataset/raw/content/fake_images/glide/478.jpg,1,fake,glide
dataset/raw/content/fake_images/face_synthetics/56.jpg,1,fake,face_synthetics
dataset/raw/content/real_images/7669.jpg,0,real,real
dataset/raw/content/fake_images/gau_gan/390.jpg,1,fake,gau_gan
dataset/raw/content/fake_images/star_gan/104.jpg,1,fake,star_gan
dataset/raw/content/fake_images/generative_inpainting/112.jpg,1,fake,generative_inpainting
dataset/raw/content/fake_images/lama/191.jpg,1,fake,lama
dataset/raw/content/real_images/7339.jpg,0,real,real
dataset/raw/content/real_images/5892.jpg,0,real,real
dataset/raw/content/real_images/1385.jpg,0,real,real
dataset/raw/content/fake_images/taming_transformer/20.jpg,1,fake,taming_transformer
dataset/raw/content/real_images/3679.jpg,0,real,real
dataset/raw/content/real_images/10721.jpg,0,real,real
dataset/raw/content/real_images/6934.jpg,0,real,real
dataset/raw/content/real_images/4305.jpg,0,real,real
dataset/raw/content/real_images/3389.jpg,0,real,real
dataset/raw/content/fake_images/lama/402.jpg,1,fake,lama
dataset/raw/content/real_images/10458.jpg,0,real,real
dataset/raw/content/fake_images/generative_inpainting/729.jpg,1,fake,generative_inpainting
dataset/raw/content/fake_images/stylegan3/499.jpg,1,fake,stylegan3
dataset/raw/content/fake_images/projected_gan/689.jpg,1,fake,projected_gan
dataset/raw/content/real_images/8462.jpg,0,real,real
dataset/raw/content/real_images/5654.jpg,0,real,real
dataset/raw/content/fake_images/vq_diffusion/242.jpg,1,fake,vq_diffusion
dataset/raw/content/fake_images/taming_transformer/259.jpg,1,fake,taming_transformer
dataset/raw/content/fake_images/generative_inpainting/789.jpg,1,fake,generative_inpainting
dataset/raw/content/real_images/5097.jpg,0,real,real
dataset/raw/content/fake_images/big_gan/382.jpg,1,fake,big_gan
dataset/raw/content/real_images/7482.jpg,0,real,real
dataset/raw/content/real_images/8551.jpg,0,real,real
dataset/raw/content/real_images/3939.jpg,0,real,real
dataset/raw/content/fake_images/star_gan/338.jpg,1,fake,star_gan
dataset/raw/content/real_images/11247.jpg,0,real,real
dataset/raw/content/real_images/6869.jpg,0,real,real
dataset/raw/content/real_images/6072.jpg,0,real,real
dataset/raw/content/real_images/7861.jpg,0,real,real
dataset/raw/content/real_images/8217.jpg,0,real,real
dataset/raw/content/real_images/8800.jpg,0,real,real
dataset/raw/content/real_images/8831.jpg,0,real,real
dataset/raw/content/real_images/945.jpg,0,real,real
dataset/raw/content/real_images/8356.jpg,0,real,real
dataset/raw/content/real_images/5361.jpg,0,real,real
dataset/raw/content/fake_images/generative_inpainting/515.jpg,1,fake,generative_inpainting
dataset/raw/content/real_images/22.jpg,0,real,real
dataset/raw/content/real_images/9425.jpg,0,real,real
dataset/raw/content/fake_images/latent_diffusion/79.jpg,1,fake,latent_diffusion
dataset/raw/content/real_images/3700.jpg,0,real,real
dataset/raw/content/fake_images/stylegan1/42.jpg,1,fake,stylegan1
dataset/raw/content/real_images/382.jpg,0,real,real
dataset/raw/content/real_images/7116.jpg,0,real,real
dataset/raw/content/fake_images/stylegan1/210.jpg,1,fake,stylegan1
dataset/raw/content/real_images/1933.jpg,0,real,real
dataset/raw/content/fake_images/glide/214.jpg,1,fake,glide
dataset/raw/content/real_images/4267.jpg,0,real,real
dataset/raw/content/real_images/10276.jpg,0,real,real
dataset/raw/content/fake_images/stylegan1/253.jpg,1,fake,stylegan1
dataset/raw/content/fake_images/face_synthetics/400.jpg,1,fake,face_synthetics
dataset/raw/content/real_images/5865.jpg,0,real,real
dataset/raw/content/real_images/9872.jpg,0,real,real
dataset/raw/content/real_images/6220.jpg,0,real,real
dataset/raw/content/fake_images/palette/441.jpg,1,fake,palette
dataset/raw/content/fake_images/big_gan/435.jpg,1,fake,big_gan
dataset/raw/content/fake_images/projected_gan/805.jpg,1,fake,projected_gan
dataset/raw/content/real_images/28.jpg,0,real,real
dataset/raw/content/fake_images/sfhq/457.jpg,1,fake,sfhq
dataset/raw/content/real_images/2975.jpg,0,real,real
dataset/raw/content/real_images/11156.jpg,0,real,real
dataset/raw/content/fake_images/taming_transformer/73.jpg,1,fake,taming_transformer
dataset/raw/content/real_images/8596.jpg,0,real,real
dataset/raw/content/real_images/4657.jpg,0,real,real
dataset/raw/content/fake_images/denoising_diffusion_gan/238.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/fake_images/taming_transformer/384.jpg,1,fake,taming_transformer
dataset/raw/content/real_images/10295.jpg,0,real,real
dataset/raw/content/real_images/1494.jpg,0,real,real
dataset/raw/content/fake_images/stylegan2/757.jpg,1,fake,stylegan2
dataset/raw/content/real_images/3468.jpg,0,real,real
dataset/raw/content/real_images/6696.jpg,0,real,real
dataset/raw/content/fake_images/stable_diffusion/49.jpg,1,fake,stable_diffusion
dataset/raw/content/real_images/6053.jpg,0,real,real
dataset/raw/content/fake_images/stylegan3/420.jpg,1,fake,stylegan3
dataset/raw/content/fake_images/face_synthetics/52.jpg,1,fake,face_synthetics
dataset/raw/content/real_images/5687.jpg,0,real,real
dataset/raw/content/real_images/8812.jpg,0,real,real
dataset/raw/content/fake_images/generative_inpainting/332.jpg,1,fake,generative_inpainting
dataset/raw/content/fake_images/palette/100.jpg,1,fake,palette
dataset/raw/content/real_images/11403.jpg,0,real,real
dataset/raw/content/real_images/3269.jpg,0,real,real
dataset/raw/content/real_images/10739.jpg,0,real,real
dataset/raw/content/real_images/5620.jpg,0,real,real
dataset/raw/content/fake_images/glide/128.jpg,1,fake,glide
dataset/raw/content/real_images/9546.jpg,0,real,real
dataset/raw/content/fake_images/diffusion_gan/113.jpg,1,fake,diffusion_gan
dataset/raw/content/real_images/8519.jpg,0,real,real
dataset/raw/content/fake_images/stylegan1/451.jpg,1,fake,stylegan1
dataset/raw/content/fake_images/taming_transformer/50.jpg,1,fake,taming_transformer
dataset/raw/content/fake_images/generative_inpainting/259.jpg,1,fake,generative_inpainting
dataset/raw/content/fake_images/sfhq/448.jpg,1,fake,sfhq
dataset/raw/content/fake_images/face_synthetics/414.jpg,1,fake,face_synthetics
dataset/raw/content/fake_images/denoising_diffusion_gan/302.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/fake_images/stylegan1/33.jpg,1,fake,stylegan1
dataset/raw/content/real_images/8818.jpg,0,real,real
dataset/raw/content/fake_images/star_gan/378.jpg,1,fake,star_gan
dataset/raw/content/fake_images/big_gan/397.jpg,1,fake,big_gan
dataset/raw/content/fake_images/mat/255.jpg,1,fake,mat
dataset/raw/content/fake_images/stable_diffusion/319.jpg,1,fake,stable_diffusion
dataset/raw/content/fake_images/diffusion_gan/184.jpg,1,fake,diffusion_gan
dataset/raw/content/real_images/8748.jpg,0,real,real
dataset/raw/content/real_images/2265.jpg,0,real,real
dataset/raw/content/fake_images/denoising_diffusion_gan/296.jpg,1,fake,denoising_diffusion_gan
dataset/raw/content/real_images/10078.jpg,0,real,real
dataset/raw/content/fake_images/face_synthetics/471.jpg,1,fake,face_synthetics
dataset/raw/content/real_images/2290.jpg,0,real,real
dataset/raw/content/real_images/9076.jpg,0,real,real
dataset/raw/content/fake_images/stylegan1/979.jpg,1,fake,stylegan1
dataset/raw/content/real_images/2799.jpg,0,real,real
dataset/raw/content/real_images/8120.jpg,0,real,real
dataset/raw/content/real_images/8548.jpg,0,real,real
dataset/raw/content/fake_images/projected_gan/10.jpg,1,fake,projected_gan
dataset/raw/content/fake_images/taming_transformer/416.jpg,1,fake,taming_transformer
dataset/raw/content/fake_images/stylegan2/574.jpg,1,fake,stylegan2
dataset/raw/content/real_images/7870.jpg,0,real,real
dataset/raw/content/fake_images/vq_diffusion/142.jpg,1,fake,vq_diffusion
dataset/raw/content/fake_images/stylegan1/267.jpg,1,fake,stylegan1
dataset/raw/content/fake_images/big_gan/214.jpg,1,fake,big_gan
dataset/raw/content/fake_images/face_synthetics/495.jpg,1,fake,face_synthetics
dataset/raw/content/real_images/9530.jpg,0,real,real
dataset/raw/content/fake_images/glide/150.jpg,1,fake,glide
dataset/raw/content/fake_images/taming_transformer/219.jpg,1,fake,taming_transformer
dataset/raw/content/real_images/6041.jpg,0,real,real
dataset/raw/content/real_images/7158.jpg,0,real,real
dataset/raw/content/real_images/2405.jpg,0,real,real
dataset/raw/content/fake_images/glide/397.jpg,1,fake,glide
dataset/raw/content/real_images/256.jpg,0,real,real
dataset/raw/content/real_images/5056.jpg,0,real,real
dataset/raw/content/fake_images/generative_inpainting/856.jpg,1,fake,generative_inpainting
dataset/raw/content/fake_images/diffusion_gan/10.jpg,1,fake,diffusion_gan
dataset/raw/content/fake_images/projected_gan/200.jpg,1,fake,projected_gan
dataset/raw/content/fake_images/face_synthetics/124.jpg,1,fake,face_synthetics
dataset/raw/content/real_images/8897.jpg,0,real,real
dataset/raw/content/real_images/1264.jpg,0,real,real
dataset/raw/content/real_images/66.jpg,0,real,real
dataset/raw/content/fake_images/face_synthetics/163.jpg,1,fake,face_synthetics
dataset/raw/content/real_images/7639.jpg,0,real,real
dataset/raw/content/real_images/5914.jpg,0,real,real
dataset/raw/content/real_images/10103.jpg,0,real,real
dataset/raw/content/real_images/8830.jpg,0,real,real
dataset/raw/content/real_images/6198.jpg,0,real,real
dataset/raw/content/fake_images/star_gan/92.jpg,1,fake,star_gan
dataset/raw/content/real_images/9547.jpg,0,real,real
dataset/raw/content/fake_images/stylegan1/500.jpg,1,fake,stylegan1
dataset/raw/content/real_images/11302.jpg,0,real,real
dataset/raw/content/fake_images/stylegan2/776.jpg,1,fake,stylegan2
dataset/raw/content/fake_images/generative_inpainting/5.jpg,1,fake,generative_inpainting
dataset/raw/content/fake_images/stable_diffusion/54.jpg,1,fake,stable_diffusion
dataset/raw/content/fake_images/stylegan1/172.jpg,1,fake,stylegan1
dataset/raw/content/fake_images/projected_gan/197.jpg,1,fake,projected_gan
dataset/raw/content/fake_images/generative_inpainting/934.jpg,1,fake,generative_inpainting
dataset/raw/content/real_images/854.jpg,0,real,real
dataset/raw/content/fake_images/stylegan2/359.jpg,1,fake,stylegan2
dataset/raw/content/fake_images/stylegan3/36.jpg,1,fake,stylegan3
dataset/raw/content/real_images/7939.jpg,0,real,real
dataset/raw/content/fake_images/denoising_diffusion_gan/80.jpg,1,fake,denoising_diffusion_gan
